Case 6
stage, value
%Stage 0, 82, 82, 0.0890625, 0.03140165572366542
%Stage 1, 91, 173, 0.11372549019607839, 0.04754007739082367
%Stage 2, 85, 258, 0.11111111111111105, 0.04829621679635096
%Stage 3, 116, 374, 0.1135964912280703, 0.055989583333333315
%Stage 4, 114, 488, 0.13250000000000012, 0.06796361798888334
%Stage 5, 198, 686, 0.15476190476190446, 0.09371176902373392
%Stage 6, 254, 940, 0.15530303030303028, 0.10296559905100837
%Stage 7, 324, 1264, 0.1608695652173911, 0.11080268332176724
%Stage 8, 350, 1614, 0.1597222222222219, 0.11203599550056245
%Stage 9, 355, 1969, 0.1611111111111108, 0.1123299692847741
%Stage 10, 374, 2343, 0.1611111111111108, 0.12028301886792436
