Case 6
stage, value
%Stage 0, 39, 39, 0.0890625, 0.030259777333713943
%Stage 1, 49, 88, 0.09656862745098035, 0.037375415282392015
%Stage 2, 63, 151, 0.10879629629629621, 0.0477595921652804
%Stage 3, 120, 271, 0.12105263157894755, 0.05877763328998706
%Stage 4, 181, 452, 0.14083333333333342, 0.0833754421424963
%Stage 5, 199, 651, 0.14880952380952353, 0.09199902128700771
%Stage 6, 233, 884, 0.15189393939393936, 0.09632265717674976
%Stage 7, 260, 1144, 0.15869565217391282, 0.10536044362292034
%Stage 8, 329, 1473, 0.15590277777777747, 0.11547135769057308
%Stage 9, 358, 1831, 0.1579861111111108, 0.12439453985028578
%Stage 10, 394, 2225, 0.16180555555555523, 0.12607204116638054
